,empty,ocupied,doctor,nurse,patient,resting,idle_nurse,idle_doctor,walking,in-admission,in-evaluation,in-medication,leaving,in-meeting,taking-inventory,documenting,admitting,evaluating,medicating,waiting-admission,waiting-evaluation,waiting-medication
901,43,9,2,2,6,2,0,0,1,0,0,1,0,2,0,0,0,0,1,0,1,2
902,43,9,2,2,6,2,0,0,1,0,0,1,0,2,0,0,0,0,1,0,1,2
903,43,9,2,2,6,2,0,0,2,0,0,1,0,2,0,0,0,0,0,0,1,2
904,43,9,2,2,6,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,3
905,43,9,2,2,6,2,0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,3
906,43,9,2,2,6,2,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0,3
907,43,9,2,2,6,2,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0,3
908,43,9,2,2,6,2,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0,3
909,43,9,2,2,6,2,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0,3
910,43,9,2,2,6,2,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0,3
911,43,9,2,2,6,2,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0,3
912,43,9,2,2,6,2,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0,3
913,43,9,2,2,6,2,0,0,0,0,1,0,0,2,0,0,0,1,1,0,0,3
914,43,9,2,2,6,2,0,0,0,0,1,1,0,2,0,0,0,1,1,0,0,2
915,43,9,2,2,6,2,0,0,0,0,1,1,0,2,0,0,0,1,1,0,0,2
916,43,9,2,2,6,2,0,0,0,0,1,1,0,2,0,0,0,1,1,0,0,2
917,43,9,2,2,6,2,0,0,0,0,1,1,0,2,0,0,0,1,1,0,0,2
918,43,9,2,2,6,2,0,0,0,0,1,1,0,2,0,0,0,1,1,0,0,2
919,43,9,2,2,6,2,0,0,1,0,1,1,0,2,0,0,0,1,0,0,0,2
920,43,9,2,2,6,3,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0,2
921,43,9,2,2,6,3,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0,2
922,43,9,2,2,6,3,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0,2
923,43,9,2,2,6,3,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0,2
924,43,9,2,2,6,3,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0,2
925,43,9,2,2,6,3,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0,2
926,43,9,2,2,6,3,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,2
927,43,9,2,2,6,3,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,2
928,43,9,2,2,6,3,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,2
929,43,9,2,2,6,3,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,2
930,43,9,2,2,6,3,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,3
931,43,9,2,2,6,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3
932,43,9,2,2,6,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3
933,43,9,2,2,6,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3
934,43,9,2,2,6,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4
935,43,9,2,2,6,2,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,4
936,43,9,2,2,6,2,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,4
937,43,9,2,2,6,2,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,3
938,43,9,2,2,6,2,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,3
939,43,9,2,2,6,2,0,1,0,0,0,1,0,0,0,1,0,0,2,0,0,3
940,43,9,2,2,6,2,0,1,0,0,0,2,0,0,0,1,0,0,2,0,0,2
941,43,9,2,2,6,2,0,1,0,0,0,2,0,0,0,1,0,0,2,0,0,2
942,43,9,2,2,6,2,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,2
943,43,9,2,2,6,2,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,2
944,43,9,2,2,6,2,0,2,1,0,0,2,0,0,0,0,0,0,1,0,0,2
945,43,9,2,2,6,3,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,2
946,43,9,2,2,6,3,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,2
947,43,9,2,2,6,3,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,2
948,43,9,2,2,6,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2
949,43,9,2,2,6,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2
950,43,9,2,2,6,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2
951,43,9,2,2,6,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2
952,43,9,2,2,6,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2
953,43,9,2,2,6,4,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,2
954,43,9,2,2,6,4,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,2
955,43,9,2,2,6,4,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,2
956,43,9,2,2,6,4,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,2
957,43,9,2,2,6,4,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,2
958,43,9,2,2,6,4,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0,1
959,43,9,2,2,6,4,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0,1
960,43,9,2,2,6,4,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0,1
961,43,9,2,3,6,4,1,2,0,0,0,1,1,0,0,0,0,0,1,0,0,1
962,43,9,2,2,6,4,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,1
963,43,9,2,2,6,4,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,1
964,43,9,2,2,6,4,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,1
965,43,9,2,2,6,4,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,1
966,43,9,2,2,6,5,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1
967,43,9,2,2,6,5,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1
968,43,9,2,2,6,5,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1
969,43,9,2,2,6,5,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1
970,43,9,2,2,6,5,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1
971,43,9,2,2,6,5,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1
972,43,9,2,2,6,5,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1
973,43,9,2,2,6,5,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1
974,43,9,2,2,6,5,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1
975,43,9,2,2,6,5,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1
976,43,9,2,2,6,5,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0
977,43,9,2,2,6,5,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0
978,43,9,2,2,6,5,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0
979,43,9,2,2,6,5,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0
980,43,9,2,2,6,5,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0
981,43,9,2,2,6,5,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0
982,43,9,2,2,6,5,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0
983,43,9,2,2,6,5,0,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0
984,43,9,2,2,6,5,0,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0
985,43,9,2,2,6,5,0,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0
986,43,9,2,2,6,5,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
987,43,9,2,2,6,5,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0
988,43,9,2,2,6,5,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0
989,43,9,2,2,6,5,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0
990,43,9,2,2,6,5,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0
991,43,9,2,2,6,5,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0
992,43,9,2,2,6,5,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0
993,43,9,2,2,6,5,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0
994,43,9,2,2,6,5,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0
995,43,9,2,2,6,5,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0
996,43,9,2,2,6,5,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0
997,43,9,2,2,6,5,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0
998,43,9,2,2,6,5,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0
999,43,9,2,2,6,5,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0
1000,43,9,2,2,6,5,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0
1001,43,9,2,2,6,5,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0
1002,43,9,2,2,6,5,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0
1003,43,9,2,2,6,5,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0
1004,43,9,2,2,6,5,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0
1005,43,9,2,2,6,5,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,0
1006,43,9,2,2,6,4,0,0,1,0,1,0,0,0,2,0,0,1,0,0,1,0
1007,43,9,2,2,6,4,0,0,1,0,1,0,0,0,2,0,0,1,0,0,1,0
1008,43,9,2,2,6,4,0,0,1,0,1,0,0,0,2,0,0,1,0,0,1,0
1009,43,9,2,2,6,3,0,0,1,0,1,0,0,0,2,0,0,1,0,0,1,1
1010,43,9,2,2,6,3,0,0,1,0,1,0,0,0,2,0,0,1,0,0,1,1
1011,43,9,2,2,6,3,0,0,1,0,1,0,0,0,2,0,0,1,0,0,1,1
1012,43,9,2,2,6,3,0,0,0,0,1,0,0,0,2,0,0,2,0,0,1,1
1013,43,9,2,2,6,3,0,0,1,0,2,0,0,0,2,0,0,1,0,0,0,1
1014,43,9,2,2,6,4,0,0,1,0,1,0,0,0,2,0,0,1,0,0,0,1
1015,43,9,2,2,6,3,0,0,1,0,1,0,0,0,2,0,0,1,0,0,0,2
1016,43,9,2,2,6,2,0,0,1,0,1,0,0,0,2,0,0,1,0,0,0,3
1017,43,9,2,2,6,2,0,0,0,0,1,0,0,0,2,1,0,1,0,0,0,3
1018,43,9,2,2,6,2,0,0,0,0,1,0,0,0,2,1,0,1,0,0,0,3
1019,43,9,2,2,6,2,0,0,0,0,1,0,0,0,2,1,0,1,0,0,0,3
1020,43,9,2,2,6,2,0,0,0,0,1,0,0,0,2,1,0,1,0,0,0,3
1021,43,9,2,2,6,2,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,3
1022,43,9,2,2,6,2,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,3
1023,43,9,2,2,6,2,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,3
1024,43,9,2,2,6,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,4
1025,43,9,2,2,6,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,4
1026,43,9,2,2,6,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,4
1027,43,9,2,2,6,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,4
1028,43,9,2,2,6,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,4
1029,43,9,2,2,6,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,3
1030,43,9,2,2,6,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,3
1031,43,9,2,2,6,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,3
1032,43,9,2,2,6,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,3
1033,43,9,2,2,6,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,3
1034,43,9,2,2,6,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,3
1035,43,9,2,2,6,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,3
1036,43,9,2,2,6,1,0,1,2,0,1,1,0,0,1,0,0,0,0,0,0,3
1037,43,9,2,2,6,2,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,4
1038,43,9,2,2,6,2,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,4
1039,43,9,2,2,6,2,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,4
1040,43,9,2,2,6,2,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,4
1041,43,9,2,2,6,2,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,4
1042,43,9,2,2,6,2,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,4
1043,43,9,2,2,6,2,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,4
1044,43,9,2,2,6,2,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,4
1045,43,9,2,2,6,2,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,4
1046,43,9,2,2,6,2,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,4
1047,43,9,2,2,6,2,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,4
1048,43,9,2,2,6,2,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,4
1049,43,9,2,2,6,2,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,4
1050,43,9,2,2,6,2,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,3
1051,43,9,2,2,6,2,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,2
1052,43,9,2,2,6,2,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,2
1053,43,9,2,2,6,2,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,2
1054,43,9,2,2,6,1,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,3
1055,43,9,2,2,6,1,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,3
1056,43,9,2,2,6,1,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,3
1057,43,9,2,2,6,1,0,2,1,0,0,2,0,0,0,0,0,0,1,0,0,3
1058,43,9,2,2,6,1,0,1,3,0,0,1,0,0,0,0,0,0,0,0,1,3
1059,43,9,2,2,6,1,0,1,3,0,0,0,1,0,0,0,0,0,0,0,1,3
1060,44,8,2,2,5,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,3
1061,44,8,2,2,5,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,3
1062,44,8,2,2,5,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,3
1063,44,8,2,2,5,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,3
1064,44,8,2,2,5,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,1,3
1065,44,8,2,2,5,1,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,3
1066,44,8,2,2,5,1,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,3
1067,44,8,2,2,5,1,0,1,0,0,1,0,0,0,0,0,0,1,2,0,0,3
1068,44,8,2,2,5,1,0,1,0,0,1,2,0,0,0,0,0,1,2,0,0,1
1069,44,8,2,2,5,1,0,1,0,0,1,2,0,0,0,0,0,1,2,0,0,1
1070,44,8,2,2,5,1,0,1,0,0,1,2,0,0,0,0,0,1,2,0,0,1
1071,44,8,2,2,5,1,0,1,0,0,1,2,0,0,0,0,0,1,2,0,0,1
1072,44,8,2,2,5,1,0,1,0,0,1,2,0,0,0,0,0,1,2,0,0,1
1073,44,8,2,2,5,1,0,1,1,0,1,2,0,0,0,0,0,1,1,0,0,1
1074,44,8,2,2,5,2,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,1
1075,44,8,2,2,5,3,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1
1076,44,8,2,2,5,3,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1
1077,44,8,2,2,5,3,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1
1078,44,8,2,2,5,3,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1
1079,44,8,2,2,5,3,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1
1080,44,8,2,2,5,3,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1
1081,44,8,2,2,5,3,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1
1082,44,8,2,2,5,3,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1
1083,44,8,2,2,5,3,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1
1084,44,8,2,2,5,3,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0
1085,44,8,2,2,5,3,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0
1086,44,8,2,2,5,3,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0
1087,44,8,2,2,5,3,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0
1088,44,8,2,2,5,3,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0
1089,44,8,2,2,5,2,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0
1090,44,8,2,2,5,2,0,0,3,0,1,1,0,0,0,1,0,0,0,0,1,0
1091,44,8,2,2,5,4,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0
1092,44,8,2,2,5,4,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0
1093,44,8,2,2,5,4,0,0,2,0,0,0,0,0,0,1,0,1,0,0,1,0
1094,44,8,2,2,5,4,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0
1095,44,8,2,2,5,4,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0
1096,44,8,2,2,5,4,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0
1097,44,8,2,2,5,4,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0
1098,44,8,2,2,5,4,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0
1099,44,8,2,2,5,4,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0
1100,44,8,2,2,5,4,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0
1101,44,8,2,2,5,4,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0
1102,44,8,2,2,5,4,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0
1103,44,8,2,2,5,4,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0
1104,44,8,2,2,5,4,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0
1105,44,8,2,2,5,4,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0
1106,44,8,2,2,5,4,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0
1107,44,8,2,2,5,4,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0
1108,44,8,2,2,5,4,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0
1109,44,8,2,2,5,4,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0
1110,44,8,2,2,5,4,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0
1111,44,8,2,2,5,4,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0
1112,44,8,2,2,5,4,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0
1113,44,8,2,2,5,4,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0
1114,44,8,2,2,5,4,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0
1115,44,8,2,2,5,4,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0
1116,44,8,2,2,5,4,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0
1117,44,8,2,2,5,4,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0
1118,44,8,2,2,5,4,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0
1119,44,8,2,2,5,4,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0
1120,44,8,2,2,5,4,0,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0
1121,44,8,2,2,5,5,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0
1122,44,8,2,2,5,5,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0
1123,44,8,2,2,5,5,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0
1124,44,8,2,2,5,5,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1125,44,8,2,2,5,5,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1126,44,8,2,2,5,5,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1127,44,8,2,2,5,4,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1
1128,44,8,2,2,5,4,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1
1129,44,8,2,2,5,4,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1
1130,44,8,2,2,5,4,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1
1131,44,8,2,2,5,4,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1
1132,44,8,2,2,5,4,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1
1133,44,8,2,2,5,4,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1134,44,8,2,2,5,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1135,44,8,2,2,5,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2
1136,44,8,2,2,5,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,3
1137,45,7,2,2,4,1,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,2
1138,45,7,2,2,4,1,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,2
1139,45,7,2,2,4,1,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,2
1140,45,7,2,2,4,1,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,2
1141,45,7,2,2,4,1,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,2
1142,45,7,2,2,4,1,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,2
1143,45,7,2,2,4,1,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,2
1144,45,7,2,2,4,2,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1
1145,45,7,2,2,4,2,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1
1146,45,7,2,2,4,2,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1
1147,45,7,2,2,4,2,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1
1148,45,7,2,2,4,2,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1
1149,45,7,2,2,4,2,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1
1150,45,7,2,2,4,2,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1
1151,45,7,2,2,4,2,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1
1152,45,7,2,2,4,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1153,45,7,2,2,4,3,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1154,45,7,2,2,4,3,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1155,45,7,2,2,4,3,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1156,45,7,2,2,4,3,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1157,45,7,2,2,4,3,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1158,45,7,2,2,4,3,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1159,45,7,2,2,4,3,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1160,45,7,2,2,4,4,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1161,45,7,2,2,4,4,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1162,45,7,2,2,4,4,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1163,45,7,2,2,4,4,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1164,45,7,2,2,4,4,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1165,45,7,2,2,4,4,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1166,45,7,2,2,4,4,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1167,45,7,2,2,4,4,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1168,45,7,2,2,4,4,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1169,45,7,2,2,4,4,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1170,45,7,2,2,4,4,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1171,45,7,2,2,4,4,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1172,45,7,2,2,4,4,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1173,45,7,2,2,4,4,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1174,45,7,2,2,4,3,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1175,45,7,2,2,4,3,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1176,45,7,2,2,4,3,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1177,45,7,2,2,4,3,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1178,45,7,2,2,4,3,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1179,45,7,2,2,4,3,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1180,45,7,2,2,4,3,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1181,45,7,2,2,4,3,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1182,45,7,2,2,4,3,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1183,45,7,2,2,4,2,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0
1184,45,7,2,2,4,2,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0
1185,45,7,2,2,4,2,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0
1186,45,7,2,2,4,2,1,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0
1187,45,7,2,2,4,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0
1188,45,7,2,2,4,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0
1189,45,7,2,2,4,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1190,45,7,2,2,4,3,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1191,45,7,2,2,4,3,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1192,45,7,2,2,4,3,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1193,45,7,2,2,4,3,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1194,45,7,2,2,4,3,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1195,45,7,2,2,4,3,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1196,45,7,2,2,4,3,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1197,45,7,2,2,4,3,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
